Channel,End Date,Geo ID,Geo Name,Load Date,Product ID,Site Name,Start Date,Time Bucket,Audio Complete,Bounce,Page View,PDF Download,SessionDuration(sec),Signup Attemps,Site Visit
Direct,12/20/2021,1,India,11/10/2020,1002345,www.gov.in,9/10/2020,LTD,2,429,33,15,106,5,574
Direct,12/20/2021,1,India,3/9/2021,1002345,www.gov.in,9/10/2020,LTD,3,403,20,17,40,5,571
Direct,12/20/2021,1,India,6/16/2021,1002345,www.gov.in,9/10/2020,LTD,3,427,38,18,84,5,559
Direct,12/20/2021,1,India,11/8/2021,1002345,www.gov.in,9/10/2020,LTD,6,400,29,2,86,5,568
Direct,12/20/2021,1,India,10/28/2021,1002345,www.gov.in,9/10/2020,LTD,6,415,40,5,53,5,571
Direct,12/20/2021,1,India,9/24/2020,1002345,www.gov.in,9/10/2020,LTD,7,425,20,11,89,5,577
Direct,12/20/2021,1,India,12/5/2021,1002345,www.gov.in,9/10/2020,LTD,7,410,24,11,98,5,561
Direct,12/20/2021,1,India,4/21/2021,1002345,www.gov.in,9/10/2020,LTD,7,427,36,11,63,5,554
Direct,12/20/2021,1,India,9/21/2020,1002345,www.gov.in,9/10/2020,LTD,9,403,30,13,56,5,574
Direct,12/20/2021,1,India,1/31/2021,1002345,www.gov.in,9/10/2020,LTD,10,415,23,18,86,5,554
Direct,12/20/2021,1,India,7/6/2021,1002345,www.gov.in,9/10/2020,LTD,11,407,22,6,34,5,558
Direct,12/20/2021,1,India,4/29/2021,1002345,www.gov.in,9/10/2020,LTD,11,401,22,14,114,5,566
Direct,12/20/2021,1,India,7/8/2021,1002345,www.gov.in,9/10/2020,LTD,12,421,21,14,92,5,575
Direct,12/20/2021,1,India,9/17/2021,1002345,www.gov.in,9/10/2020,LTD,12,429,23,14,79,5,565
Direct,12/20/2021,1,India,11/5/2020,1002345,www.gov.in,9/10/2020,LTD,13,423,34,12,55,5,564
Direct,12/20/2021,1,India,12/28/2020,1002345,www.gov.in,9/10/2020,LTD,14,411,24,9,84,5,554
Direct,12/20/2021,1,India,11/5/2021,1002345,www.gov.in,9/10/2020,LTD,15,420,26,8,76,5,563
Direct,12/20/2021,1,India,5/15/2021,1002345,www.gov.in,9/10/2020,LTD,16,413,23,16,104,5,556
Direct,12/20/2021,1,India,5/20/2021,1002345,www.gov.in,9/10/2020,LTD,16,413,27,18,51,5,566
Direct,12/20/2021,1,India,5/25/2021,1002345,www.gov.in,9/10/2020,LTD,1,415,34,14,77,6,553
Direct,12/20/2021,1,India,2/26/2021,1002345,www.gov.in,9/10/2020,LTD,2,419,40,13,51,6,564
Direct,12/20/2021,1,India,12/26/2020,1002345,www.gov.in,9/10/2020,LTD,6,420,22,4,58,6,570
Direct,12/20/2021,1,India,11/19/2021,1002345,www.gov.in,9/10/2020,LTD,8,427,40,11,48,6,562
Direct,12/20/2021,1,India,5/26/2021,1002345,www.gov.in,9/10/2020,LTD,8,403,25,18,65,6,562
Direct,12/20/2021,1,India,3/30/2021,1002345,www.gov.in,9/10/2020,LTD,9,426,40,6,47,6,562
Direct,12/20/2021,1,India,9/28/2020,1002345,www.gov.in,9/10/2020,LTD,10,415,26,7,65,6,577
Direct,12/20/2021,1,India,12/29/2020,1002345,www.gov.in,9/10/2020,LTD,10,401,37,12,64,6,572
Direct,12/20/2021,1,India,3/21/2021,1002345,www.gov.in,9/10/2020,LTD,12,418,37,15,104,6,577
Direct,12/20/2021,1,India,12/3/2021,1002345,www.gov.in,9/10/2020,LTD,14,417,26,18,91,6,570
Direct,12/20/2021,1,India,9/23/2020,1002345,www.gov.in,9/10/2020,LTD,15,408,22,10,34,6,559
Direct,12/20/2021,1,India,12/30/2020,1002345,www.gov.in,9/10/2020,LTD,15,425,30,11,85,6,570
Direct,12/20/2021,1,India,2/21/2021,1002345,www.gov.in,9/10/2020,LTD,16,430,25,3,40,6,557
Direct,12/20/2021,1,India,6/8/2021,1002345,www.gov.in,9/10/2020,LTD,16,418,38,15,120,6,563
Direct,12/20/2021,1,India,11/29/2020,1002345,www.gov.in,9/10/2020,LTD,16,410,22,16,45,6,558
Direct,12/20/2021,1,India,7/20/2021,1002345,www.gov.in,9/10/2020,LTD,1,419,27,1,65,7,573
Direct,12/20/2021,1,India,10/26/2021,1002345,www.gov.in,9/10/2020,LTD,1,420,20,8,46,7,576
Direct,12/20/2021,1,India,9/11/2021,1002345,www.gov.in,9/10/2020,LTD,2,412,38,5,119,7,551
Direct,12/20/2021,1,India,10/21/2021,1002345,www.gov.in,9/10/2020,LTD,2,415,35,10,119,7,553
Direct,12/20/2021,1,India,10/10/2020,1002345,www.gov.in,9/10/2020,LTD,2,413,30,13,80,7,573
Direct,12/20/2021,1,India,4/10/2021,1002345,www.gov.in,9/10/2020,LTD,4,407,22,11,98,7,564
Direct,12/20/2021,1,India,11/23/2020,1002345,www.gov.in,9/10/2020,LTD,5,410,20,15,36,7,566
Direct,12/20/2021,1,India,2/4/2021,1002345,www.gov.in,9/10/2020,LTD,6,408,28,10,44,7,574
Direct,12/20/2021,1,India,11/16/2020,1002345,www.gov.in,9/10/2020,LTD,7,414,25,15,70,7,569
Direct,12/20/2021,1,India,11/5/2020,1002345,www.gov.in,9/10/2020,LTD,7,423,34,15,38,7,558
Direct,12/20/2021,1,India,10/27/2020,1002345,www.gov.in,9/10/2020,LTD,8,419,32,4,46,7,569
Direct,12/20/2021,1,India,8/22/2021,1002345,www.gov.in,9/10/2020,LTD,10,427,32,4,110,7,572
Direct,12/20/2021,1,India,1/7/2021,1002345,www.gov.in,9/10/2020,LTD,10,423,25,16,64,7,550
Direct,12/20/2021,1,India,5/6/2021,1002345,www.gov.in,9/10/2020,LTD,11,425,31,5,101,7,550
Direct,12/20/2021,1,India,10/17/2021,1002345,www.gov.in,9/10/2020,LTD,11,411,31,10,102,7,578
Direct,12/20/2021,1,India,10/18/2020,1002345,www.gov.in,9/10/2020,LTD,12,428,25,6,75,7,564
Direct,12/20/2021,1,India,12/6/2021,1002345,www.gov.in,9/10/2020,LTD,13,415,29,17,113,7,556
Direct,12/20/2021,1,India,4/14/2021,1002345,www.gov.in,9/10/2020,LTD,14,406,24,15,103,7,566
Direct,12/20/2021,1,India,6/19/2021,1002345,www.gov.in,9/10/2020,LTD,16,421,29,4,83,7,565
Direct,12/20/2021,1,India,1/2/2021,1002345,www.gov.in,9/10/2020,LTD,16,421,33,6,75,7,574
Direct,12/20/2021,1,India,10/3/2021,1002345,www.gov.in,9/10/2020,LTD,16,417,20,12,66,7,559
Direct,12/20/2021,1,India,11/10/2021,1002345,www.gov.in,9/10/2020,LTD,1,422,34,6,61,8,566
Direct,12/20/2021,1,India,9/25/2021,1002345,www.gov.in,9/10/2020,LTD,1,430,31,14,35,8,576
Direct,12/20/2021,1,India,9/21/2021,1002345,www.gov.in,9/10/2020,LTD,2,418,33,2,103,8,553
Direct,12/20/2021,1,India,11/19/2021,1002345,www.gov.in,9/10/2020,LTD,5,421,22,15,36,8,579
Direct,12/20/2021,1,India,2/6/2021,1002345,www.gov.in,9/10/2020,LTD,5,423,38,17,105,8,558
Direct,12/20/2021,1,India,9/25/2020,1002345,www.gov.in,9/10/2020,LTD,6,406,30,9,83,8,561
Direct,12/20/2021,1,India,5/22/2021,1002345,www.gov.in,9/10/2020,LTD,7,410,40,2,88,8,558
Direct,12/20/2021,1,India,1/2/2021,1002345,www.gov.in,9/10/2020,LTD,7,429,36,14,99,8,551
Direct,12/20/2021,1,India,5/1/2021,1002345,www.gov.in,9/10/2020,LTD,10,414,26,3,115,8,571
Direct,12/20/2021,1,India,7/23/2021,1002345,www.gov.in,9/10/2020,LTD,10,404,35,5,59,8,567
Direct,12/20/2021,1,India,3/7/2021,1002345,www.gov.in,9/10/2020,LTD,11,402,28,1,107,8,554
Direct,12/20/2021,1,India,6/16/2021,1002345,www.gov.in,9/10/2020,LTD,11,428,20,3,45,8,576
Direct,12/20/2021,1,India,9/26/2021,1002345,www.gov.in,9/10/2020,LTD,11,423,37,6,52,8,560
Direct,12/20/2021,1,India,5/8/2021,1002345,www.gov.in,9/10/2020,LTD,11,419,31,16,39,8,579
Direct,12/20/2021,1,India,9/4/2021,1002345,www.gov.in,9/10/2020,LTD,13,423,32,9,86,8,560
Direct,12/20/2021,1,India,11/18/2021,1002345,www.gov.in,9/10/2020,LTD,14,413,22,3,111,8,568
Direct,12/20/2021,1,India,3/6/2021,1002345,www.gov.in,9/10/2020,LTD,14,417,31,4,96,8,570
Direct,12/20/2021,1,India,6/3/2021,1002345,www.gov.in,9/10/2020,LTD,16,412,24,10,55,8,565
Direct,12/20/2021,1,India,9/3/2021,1002345,www.gov.in,9/10/2020,LTD,16,415,30,15,74,8,554
Direct,12/20/2021,1,India,5/31/2021,1002345,www.gov.in,9/10/2020,LTD,1,405,34,4,52,9,571
Direct,12/20/2021,1,India,3/1/2021,1002345,www.gov.in,9/10/2020,LTD,1,407,20,16,71,9,569
Direct,12/20/2021,1,India,2/6/2021,1002345,www.gov.in,9/10/2020,LTD,1,427,22,17,60,9,578
Direct,12/20/2021,1,India,6/16/2021,1002345,www.gov.in,9/10/2020,LTD,2,427,36,9,32,9,575
Direct,12/20/2021,1,India,9/19/2021,1002345,www.gov.in,9/10/2020,LTD,2,429,20,13,77,9,551
Direct,12/20/2021,1,India,5/29/2021,1002345,www.gov.in,9/10/2020,LTD,3,420,38,3,67,9,572
Direct,12/20/2021,1,India,1/22/2021,1002345,www.gov.in,9/10/2020,LTD,3,429,32,5,43,9,568
Direct,12/20/2021,1,India,8/15/2021,1002345,www.gov.in,9/10/2020,LTD,3,412,22,11,79,9,557
Direct,12/20/2021,1,India,9/29/2021,1002345,www.gov.in,9/10/2020,LTD,4,402,27,15,120,9,568
Direct,12/20/2021,1,India,4/6/2021,1002345,www.gov.in,9/10/2020,LTD,6,419,24,10,88,9,572
Direct,12/20/2021,1,India,7/31/2021,1002345,www.gov.in,9/10/2020,LTD,7,427,22,5,43,9,558
Direct,12/20/2021,1,India,12/3/2021,1002345,www.gov.in,9/10/2020,LTD,9,419,30,5,54,9,571
Direct,12/20/2021,1,India,2/26/2021,1002345,www.gov.in,9/10/2020,LTD,10,401,31,8,108,9,577
Direct,12/20/2021,1,India,6/8/2021,1002345,www.gov.in,9/10/2020,LTD,12,415,23,3,114,9,569
Direct,12/20/2021,1,India,11/13/2021,1002345,www.gov.in,9/10/2020,LTD,12,425,20,8,64,9,555
Direct,12/20/2021,1,India,12/28/2020,1002345,www.gov.in,9/10/2020,LTD,12,422,23,8,38,9,570
Direct,12/20/2021,1,India,11/25/2020,1002345,www.gov.in,9/10/2020,LTD,15,408,24,2,58,9,577
Direct,12/20/2021,1,India,3/31/2021,1002345,www.gov.in,9/10/2020,LTD,16,425,37,6,39,9,579
Direct,12/20/2021,1,India,2/21/2021,1002345,www.gov.in,9/10/2020,LTD,1,409,24,6,102,10,578
Direct,12/20/2021,1,India,9/30/2020,1002345,www.gov.in,9/10/2020,LTD,1,428,33,6,32,10,556
Direct,12/20/2021,1,India,6/12/2021,1002345,www.gov.in,9/10/2020,LTD,1,404,26,17,34,10,554
Direct,12/20/2021,1,India,8/1/2021,1002345,www.gov.in,9/10/2020,LTD,2,414,36,8,36,10,574
Direct,12/20/2021,1,India,10/17/2020,1002345,www.gov.in,9/10/2020,LTD,3,410,38,1,97,10,577
Direct,12/20/2021,1,India,10/17/2020,1002345,www.gov.in,9/10/2020,LTD,5,427,38,6,106,10,565
Direct,12/20/2021,1,India,11/20/2020,1002345,www.gov.in,9/10/2020,LTD,5,422,28,16,104,10,556
Direct,12/20/2021,1,India,6/9/2021,1002345,www.gov.in,9/10/2020,LTD,6,418,23,6,36,10,553
Direct,12/20/2021,1,India,11/18/2020,1002345,www.gov.in,9/10/2020,LTD,7,403,30,7,104,10,550
Direct,12/20/2021,1,India,4/19/2021,1002345,www.gov.in,9/10/2020,LTD,8,416,27,3,116,10,566
Direct,12/20/2021,1,India,11/3/2020,1002345,www.gov.in,9/10/2020,LTD,8,430,32,6,99,10,563
Direct,12/20/2021,1,India,6/14/2021,1002345,www.gov.in,9/10/2020,LTD,10,416,39,12,105,10,571
Direct,12/20/2021,1,India,11/20/2021,1002345,www.gov.in,9/10/2020,LTD,11,406,22,10,85,10,558
Direct,12/20/2021,1,India,7/19/2021,1002345,www.gov.in,9/10/2020,LTD,11,405,24,10,100,10,565
Direct,12/20/2021,1,India,5/5/2021,1002345,www.gov.in,9/10/2020,LTD,11,429,33,10,64,10,566
Direct,12/20/2021,1,India,3/7/2021,1002345,www.gov.in,9/10/2020,LTD,13,407,23,15,66,10,555
Direct,12/20/2021,1,India,9/11/2021,1002345,www.gov.in,9/10/2020,LTD,1,405,23,5,43,11,554
Direct,12/20/2021,1,India,12/15/2020,1002345,www.gov.in,9/10/2020,LTD,1,401,26,13,94,11,568
Direct,12/20/2021,1,India,3/1/2021,1002345,www.gov.in,9/10/2020,LTD,2,428,22,17,105,11,560
Direct,12/20/2021,1,India,7/9/2021,1002345,www.gov.in,9/10/2020,LTD,3,428,29,4,94,11,558
Direct,12/20/2021,1,India,5/1/2021,1002345,www.gov.in,9/10/2020,LTD,4,406,22,6,82,11,555
Direct,12/20/2021,1,India,11/11/2021,1002345,www.gov.in,9/10/2020,LTD,4,415,26,14,63,11,563
Direct,12/20/2021,1,India,11/19/2020,1002345,www.gov.in,9/10/2020,LTD,5,412,28,17,55,11,555
Direct,12/20/2021,1,India,5/16/2021,1002345,www.gov.in,9/10/2020,LTD,8,403,25,3,38,11,571
Direct,12/20/2021,1,India,12/19/2020,1002345,www.gov.in,9/10/2020,LTD,8,418,39,4,49,11,559
Direct,12/20/2021,1,India,12/1/2021,1002345,www.gov.in,9/10/2020,LTD,8,406,23,11,47,11,550
Direct,12/20/2021,1,India,1/9/2021,1002345,www.gov.in,9/10/2020,LTD,8,413,26,11,115,11,563
Direct,12/20/2021,1,India,3/12/2021,1002345,www.gov.in,9/10/2020,LTD,10,425,28,5,100,11,552
Direct,12/20/2021,1,India,9/20/2020,1002345,www.gov.in,9/10/2020,LTD,10,405,40,7,108,11,578
Direct,12/20/2021,1,India,7/7/2021,1002345,www.gov.in,9/10/2020,LTD,10,420,32,17,43,11,563
Direct,12/20/2021,1,India,10/8/2021,1002345,www.gov.in,9/10/2020,LTD,13,412,31,10,36,11,559
Direct,12/20/2021,1,India,9/13/2020,1002345,www.gov.in,9/10/2020,LTD,13,430,32,17,107,11,550
Direct,12/20/2021,1,India,6/30/2021,1002345,www.gov.in,9/10/2020,LTD,14,405,28,8,117,11,571
Direct,12/20/2021,1,India,6/18/2021,1002345,www.gov.in,9/10/2020,LTD,15,429,30,6,114,11,568
Direct,12/20/2021,1,India,11/8/2020,1002345,www.gov.in,9/10/2020,LTD,15,419,32,8,54,11,553
Direct,12/20/2021,1,India,8/8/2021,1002345,www.gov.in,9/10/2020,LTD,15,422,34,17,112,11,557
Direct,12/20/2021,1,India,12/24/2020,1002345,www.gov.in,9/10/2020,LTD,16,429,21,1,59,11,564
Direct,12/20/2021,1,India,10/18/2020,1002345,www.gov.in,9/10/2020,LTD,1,413,22,10,114,12,576
Direct,12/20/2021,1,India,4/6/2021,1002345,www.gov.in,9/10/2020,LTD,1,405,26,12,32,12,580
Direct,12/20/2021,1,India,5/5/2021,1002345,www.gov.in,9/10/2020,LTD,2,410,23,8,119,12,562
Direct,12/20/2021,1,India,3/21/2021,1002345,www.gov.in,9/10/2020,LTD,2,427,36,14,120,12,555
Direct,12/20/2021,1,India,2/16/2021,1002345,www.gov.in,9/10/2020,LTD,3,408,40,11,50,12,576
Direct,12/20/2021,1,India,9/17/2020,1002345,www.gov.in,9/10/2020,LTD,4,420,21,2,108,12,556
Direct,12/20/2021,1,India,8/14/2021,1002345,www.gov.in,9/10/2020,LTD,4,411,40,2,60,12,563
Direct,12/20/2021,1,India,10/4/2020,1002345,www.gov.in,9/10/2020,LTD,4,430,21,4,31,12,551
Direct,12/20/2021,1,India,8/9/2021,1002345,www.gov.in,9/10/2020,LTD,4,429,35,4,65,12,563
Direct,12/20/2021,1,India,9/26/2020,1002345,www.gov.in,9/10/2020,LTD,4,430,36,16,35,12,552
Direct,12/20/2021,1,India,10/20/2021,1002345,www.gov.in,9/10/2020,LTD,5,409,34,8,104,12,557
Direct,12/20/2021,1,India,12/3/2020,1002345,www.gov.in,9/10/2020,LTD,6,412,32,12,116,12,573
Direct,12/20/2021,1,India,1/6/2021,1002345,www.gov.in,9/10/2020,LTD,7,402,29,13,31,12,571
Direct,12/20/2021,1,India,3/22/2021,1002345,www.gov.in,9/10/2020,LTD,11,416,28,7,66,12,570
Direct,12/20/2021,1,India,3/7/2021,1002345,www.gov.in,9/10/2020,LTD,11,422,33,13,119,12,559
Direct,12/20/2021,1,India,11/22/2021,1002345,www.gov.in,9/10/2020,LTD,14,407,37,1,119,12,570
Direct,12/20/2021,1,India,5/21/2021,1002345,www.gov.in,9/10/2020,LTD,14,423,37,6,93,12,558
Direct,12/20/2021,1,India,2/26/2021,1002345,www.gov.in,9/10/2020,LTD,15,418,38,8,32,12,568
Direct,12/20/2021,1,India,10/7/2021,1002345,www.gov.in,9/10/2020,LTD,15,427,21,14,117,12,572
Direct,12/20/2021,1,India,7/16/2021,1002345,www.gov.in,9/10/2020,LTD,16,407,23,7,64,12,552
Direct,12/20/2021,1,India,1/9/2021,1002345,www.gov.in,9/10/2020,LTD,16,426,27,8,77,12,577
Direct,12/20/2021,1,India,9/25/2021,1002345,www.gov.in,9/10/2020,LTD,2,401,40,9,55,13,566
Direct,12/20/2021,1,India,10/6/2021,1002345,www.gov.in,9/10/2020,LTD,2,422,23,12,66,13,555
Direct,12/20/2021,1,India,9/2/2021,1002345,www.gov.in,9/10/2020,LTD,3,408,26,4,96,13,553
Direct,12/20/2021,1,India,12/7/2021,1002345,www.gov.in,9/10/2020,LTD,3,430,39,18,56,13,574
Direct,12/20/2021,1,India,4/6/2021,1002345,www.gov.in,9/10/2020,LTD,4,427,36,5,72,13,574
Direct,12/20/2021,1,India,3/10/2021,1002345,www.gov.in,9/10/2020,LTD,5,412,25,2,61,13,575
Direct,12/20/2021,1,India,8/8/2021,1002345,www.gov.in,9/10/2020,LTD,6,421,36,10,54,13,561
Direct,12/20/2021,1,India,11/26/2020,1002345,www.gov.in,9/10/2020,LTD,8,419,40,18,77,13,551
Direct,12/20/2021,1,India,2/20/2021,1002345,www.gov.in,9/10/2020,LTD,9,420,31,4,59,13,555
Direct,12/20/2021,1,India,9/11/2021,1002345,www.gov.in,9/10/2020,LTD,9,414,38,12,48,13,574
Direct,12/20/2021,1,India,3/23/2021,1002345,www.gov.in,9/10/2020,LTD,9,411,25,15,52,13,567
Direct,12/20/2021,1,India,10/27/2020,1002345,www.gov.in,9/10/2020,LTD,10,422,26,7,95,13,553
Direct,12/20/2021,1,India,9/30/2021,1002345,www.gov.in,9/10/2020,LTD,11,428,23,5,32,13,579
Direct,12/20/2021,1,India,12/31/2020,1002345,www.gov.in,9/10/2020,LTD,12,403,29,18,61,13,566
Direct,12/20/2021,1,India,10/26/2021,1002345,www.gov.in,9/10/2020,LTD,13,416,31,3,48,13,558
Direct,12/20/2021,1,India,11/21/2021,1002345,www.gov.in,9/10/2020,LTD,13,404,29,8,62,13,566
Direct,12/20/2021,1,India,10/1/2020,1002345,www.gov.in,9/10/2020,LTD,13,424,34,16,55,13,570
Direct,12/20/2021,1,India,2/10/2021,1002345,www.gov.in,9/10/2020,LTD,1,430,26,10,45,14,570
Direct,12/20/2021,1,India,4/16/2021,1002345,www.gov.in,9/10/2020,LTD,2,407,33,14,51,14,577
Direct,12/20/2021,1,India,11/22/2021,1002345,www.gov.in,9/10/2020,LTD,5,402,20,10,101,14,579
Direct,12/20/2021,1,India,7/2/2021,1002345,www.gov.in,9/10/2020,LTD,5,410,28,14,105,14,552
Direct,12/20/2021,1,India,11/22/2020,1002345,www.gov.in,9/10/2020,LTD,6,422,37,2,115,14,557
Direct,12/20/2021,1,India,4/13/2021,1002345,www.gov.in,9/10/2020,LTD,7,414,23,3,83,14,575
Direct,12/20/2021,1,India,10/17/2021,1002345,www.gov.in,9/10/2020,LTD,8,410,34,18,52,14,562
Direct,12/20/2021,1,India,12/12/2020,1002345,www.gov.in,9/10/2020,LTD,9,400,34,6,49,14,559
Direct,12/20/2021,1,India,3/17/2021,1002345,www.gov.in,9/10/2020,LTD,9,402,37,6,113,14,552
Direct,12/20/2021,1,India,5/25/2021,1002345,www.gov.in,9/10/2020,LTD,10,415,20,18,88,14,576
Direct,12/20/2021,1,India,7/28/2021,1002345,www.gov.in,9/10/2020,LTD,11,405,25,2,69,14,560
Direct,12/20/2021,1,India,11/9/2020,1002345,www.gov.in,9/10/2020,LTD,12,410,34,6,65,14,571
Direct,12/20/2021,1,India,4/25/2021,1002345,www.gov.in,9/10/2020,LTD,13,423,31,13,80,14,557
Direct,12/20/2021,1,India,7/2/2021,1002345,www.gov.in,9/10/2020,LTD,14,402,30,18,56,14,577
Direct,12/20/2021,1,India,9/17/2020,1002345,www.gov.in,9/10/2020,LTD,15,427,26,2,78,14,573
Direct,12/20/2021,1,India,6/24/2021,1002345,www.gov.in,9/10/2020,LTD,15,408,33,11,74,14,567
Direct,12/20/2021,1,India,12/5/2020,1002345,www.gov.in,9/10/2020,LTD,15,425,27,16,69,14,563
Direct,12/20/2021,1,India,10/1/2021,1002345,www.gov.in,9/10/2020,LTD,16,415,35,10,98,14,571
Direct,12/20/2021,1,India,5/29/2021,1002345,www.gov.in,9/10/2020,LTD,16,415,34,16,109,14,564
Direct,12/20/2021,1,India,3/6/2021,1002345,www.gov.in,9/10/2020,LTD,2,402,30,13,30,15,554
Direct,12/20/2021,1,India,7/1/2021,1002345,www.gov.in,9/10/2020,LTD,4,422,21,12,48,15,562
Direct,12/20/2021,1,India,1/28/2021,1002345,www.gov.in,9/10/2020,LTD,4,416,21,12,120,15,565
Direct,12/20/2021,1,India,2/14/2021,1002345,www.gov.in,9/10/2020,LTD,4,408,28,13,84,15,562
Direct,12/20/2021,1,India,7/29/2021,1002345,www.gov.in,9/10/2020,LTD,4,422,23,14,66,15,567
Direct,12/20/2021,1,India,4/28/2021,1002345,www.gov.in,9/10/2020,LTD,5,427,25,1,58,15,562
Direct,12/20/2021,1,India,2/23/2021,1002345,www.gov.in,9/10/2020,LTD,5,425,37,3,54,15,568
Direct,12/20/2021,1,India,8/28/2021,1002345,www.gov.in,9/10/2020,LTD,7,424,37,4,86,15,558
Direct,12/20/2021,1,India,6/1/2021,1002345,www.gov.in,9/10/2020,LTD,7,403,32,13,88,15,562
Direct,12/20/2021,1,India,6/4/2021,1002345,www.gov.in,9/10/2020,LTD,7,422,30,15,55,15,560
Direct,12/20/2021,1,India,7/18/2021,1002345,www.gov.in,9/10/2020,LTD,8,408,31,9,49,15,550
Direct,12/20/2021,1,India,4/11/2021,1002345,www.gov.in,9/10/2020,LTD,11,403,23,6,72,15,576
Direct,12/20/2021,1,India,5/22/2021,1002345,www.gov.in,9/10/2020,LTD,11,402,35,8,47,15,580
Direct,12/20/2021,1,India,10/19/2020,1002345,www.gov.in,9/10/2020,LTD,12,412,24,17,56,15,567
Direct,12/20/2021,1,India,8/31/2021,1002345,www.gov.in,9/10/2020,LTD,13,427,23,7,68,15,575
Direct,12/20/2021,1,India,5/2/2021,1002345,www.gov.in,9/10/2020,LTD,13,427,34,7,67,15,578
Direct,12/20/2021,1,India,5/10/2021,1002345,www.gov.in,9/10/2020,LTD,13,412,39,15,74,15,553
Direct,12/20/2021,1,India,1/27/2021,1002345,www.gov.in,9/10/2020,LTD,15,409,30,3,83,15,564
Direct,12/20/2021,1,India,4/18/2021,1002345,www.gov.in,9/10/2020,LTD,15,402,33,6,45,15,559
Direct,12/20/2021,1,India,10/6/2020,1002345,www.gov.in,9/10/2020,LTD,16,423,34,1,41,15,578
Direct,12/20/2021,1,India,6/1/2021,1002345,www.gov.in,9/10/2020,LTD,16,420,26,17,93,15,577
Direct,12/20/2021,1,India,1/30/2021,1002345,www.gov.in,9/10/2020,LTD,16,409,32,17,74,15,580
Direct,12/20/2021,1,India,11/10/2021,1002345,www.gov.in,10/1/2021,QTD,10,408,37,14,94,1,570
Direct,12/20/2021,1,India,11/23/2021,1002345,www.gov.in,10/1/2021,QTD,3,413,40,12,86,2,564
Direct,12/20/2021,1,India,11/22/2021,1002345,www.gov.in,10/1/2021,QTD,7,402,25,11,66,2,574
Direct,12/20/2021,1,India,10/17/2021,1002345,www.gov.in,10/1/2021,QTD,9,400,25,10,95,2,551
Direct,12/20/2021,1,India,11/18/2021,1002345,www.gov.in,10/1/2021,QTD,11,420,35,11,59,2,566
Direct,12/20/2021,1,India,10/26/2021,1002345,www.gov.in,10/1/2021,QTD,12,420,27,10,117,2,554
Direct,12/20/2021,1,India,12/7/2021,1002345,www.gov.in,10/1/2021,QTD,16,415,40,7,118,2,554
Direct,12/20/2021,1,India,11/19/2021,1002345,www.gov.in,10/1/2021,QTD,6,417,40,13,68,3,561
Direct,12/20/2021,1,India,10/3/2021,1002345,www.gov.in,10/1/2021,QTD,9,417,39,11,96,3,574
Direct,12/20/2021,1,India,12/15/2021,1002345,www.gov.in,10/1/2021,QTD,9,423,34,18,41,3,563
Direct,12/20/2021,1,India,11/8/2021,1002345,www.gov.in,10/1/2021,QTD,6,406,31,1,78,4,557
Direct,12/20/2021,1,India,10/20/2021,1002345,www.gov.in,10/1/2021,QTD,9,409,21,18,113,4,553
Direct,12/20/2021,1,India,11/28/2021,1002345,www.gov.in,10/1/2021,QTD,16,422,24,8,30,4,559
Direct,12/20/2021,1,India,10/17/2021,1002345,www.gov.in,10/1/2021,QTD,15,413,33,1,87,5,572
Direct,12/20/2021,1,India,11/26/2021,1002345,www.gov.in,10/1/2021,QTD,15,426,24,17,74,5,568
Direct,12/20/2021,1,India,10/8/2021,1002345,www.gov.in,10/1/2021,QTD,16,413,29,3,37,5,569
Direct,12/20/2021,1,India,12/3/2021,1002345,www.gov.in,10/1/2021,QTD,2,418,33,4,62,6,571
Direct,12/20/2021,1,India,12/9/2021,1002345,www.gov.in,10/1/2021,QTD,10,415,25,3,104,6,572
Direct,12/20/2021,1,India,10/14/2021,1002345,www.gov.in,10/1/2021,QTD,5,418,29,2,89,7,554
Direct,12/20/2021,1,India,10/7/2021,1002345,www.gov.in,10/1/2021,QTD,13,413,25,18,93,7,570
Direct,12/20/2021,1,India,12/6/2021,1002345,www.gov.in,10/1/2021,QTD,14,402,27,16,56,7,550
Direct,12/20/2021,1,India,12/5/2021,1002345,www.gov.in,10/1/2021,QTD,9,426,31,15,99,8,560
Direct,12/20/2021,1,India,10/21/2021,1002345,www.gov.in,10/1/2021,QTD,16,408,24,2,75,8,561
Direct,12/20/2021,1,India,11/5/2021,1002345,www.gov.in,10/1/2021,QTD,4,426,31,3,85,9,578
Direct,12/20/2021,1,India,11/13/2021,1002345,www.gov.in,10/1/2021,QTD,15,419,34,18,40,9,565
Direct,12/20/2021,1,India,12/1/2021,1002345,www.gov.in,10/1/2021,QTD,16,400,33,18,43,9,550
Direct,12/20/2021,1,India,11/20/2021,1002345,www.gov.in,10/1/2021,QTD,1,412,21,18,35,10,579
Direct,12/20/2021,1,India,10/17/2021,1002345,www.gov.in,10/1/2021,QTD,2,426,39,7,53,10,580
Direct,12/20/2021,1,India,10/1/2021,1002345,www.gov.in,10/1/2021,QTD,5,408,32,17,36,10,561
Direct,12/20/2021,1,India,11/21/2021,1002345,www.gov.in,10/1/2021,QTD,6,400,31,6,65,10,566
Direct,12/20/2021,1,India,12/7/2021,1002345,www.gov.in,10/1/2021,QTD,7,401,35,3,104,10,577
